what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1325237763452
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1325237763452
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1325237763452
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1325237763467
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1325237763467
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1325237763467
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1325237763467
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1325237763467
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1325237763467
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1325237763467
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1325237763467
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1325237763467
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1325237763467
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1325237763467
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1325237763467
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1325237763467
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1325237763467
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1325237763467
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1325237763467
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1325237763467
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1325237763467
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1325237763467
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1325237763467
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1325237763467
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1325237763467
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1325237763467
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1325237763467
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1325237763467
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1325237763467
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1325237763467
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1325237763467
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1325237763467
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1325237763467
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1325237763467
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1325237763467
os,sysinfo,,,"win32",1325237763467
arch,sysinfo,,,"x86_64",1325237763467
ws,sysinfo,,,"win32",1325237763467
locale,sysinfo,,,"en_US",1325237763467
processors,sysinfo,,,"8",1325237763467
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325237763467
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1325237763467
java.specification.name,sysinfo,,,"Java Platform API Specification",1325237763467
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325237763467
java.specification.version,sysinfo,,,"1.6",1325237763467
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1325237763467
java.version,sysinfo,,,"1.6.0_26",1325237763467
java.vm.info,sysinfo,,,"mixed mode",1325237763467
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1325237763467
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325237763467
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325237763467
java.vm.specification.version,sysinfo,,,"1.0",1325237763467
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1325237763467
java.vm.version,sysinfo,,,"20.1-b02",1325237763467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237773716
started,bundle,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.ui",1325237785916
started,bundle,de.innot.avreclipse.core,2.4.0.20111202-1142-beta,"de.innot.avreclipse.core",1325237785931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237793762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1325237793762
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1325237805275
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1325237805400
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1325237805431
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1325237805509
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1325237805572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237807288
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1325237842715
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1325237842840
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1325237843698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237843994
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1325237846927
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1325237846927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237850671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237855991
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325237856693
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325237856818
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1325237857177
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325237858487
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325237860499
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1325237878283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325237898657
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1325237902541
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1325237902541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237904694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325237944193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1325237944193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325237950028
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325237951588
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325237956439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325237958779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325237961587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325237998669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325238004722
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1325238006422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238006734
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325238006874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238009152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238021148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238023395
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1325238039378
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1325238039378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238041909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238043500
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1325238043500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238052470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238250497
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1325238250513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238252650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238256129
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1325238256144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238268812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238281978
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1325238281978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238284926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238285270
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1325238286908
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1325238287235
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1325238287251
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1325238287251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238287266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238335517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238340775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238370103
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1325238370103
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1325238372146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238372443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238384455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238385687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238513763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238514325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238568602
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325238572595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238578773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238674035
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325238674082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1325238675111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325238677997
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1325238678403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238705609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238723674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238727964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238733783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238742285
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1325238745280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238781987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1325238782003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1325238794186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238799584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238840471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1325238840471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1325238840471
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325238850533
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325238850580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238855338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238888283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238936472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325238962687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325238981017
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1325238981235
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1325238981282
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1325238981344
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1325238981344
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1325238981391
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1325238981422
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1325238981594
error,log,,,"Help index declared, but missing for plugin org.eclipse.cdt.doc.user.",1325238982015
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325238984683
error,log,,,"Help documentation could not be indexed completely.",1325238985697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239032107
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325239033448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239041794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325239367931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1325239369039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239378118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239379413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239457085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325239458383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1325239471796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325239475801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239487911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239507459
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325239539719
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325239543203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239550848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239601397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239643350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239671733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239672066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239678887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239699250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239702433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239711653
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1325239711660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239715958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239769395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239776165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239877335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325239883310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239887928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239889784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239898161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325239902810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239906383
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325239909659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325239942356
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325239945429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239946537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239946896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325239949049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240000893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325240025744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240030408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240030627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240032499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240163247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240203598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240204625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240206330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240231259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325240248465
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1325240254799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240255111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240255516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240259666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240295822
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325240318119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325240327587
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1325240333376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240333688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240333953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240335623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240389380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240391849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240400341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240416729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240417293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240417902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240417907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325240417922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325241195915
