what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525542301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525552743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525597133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525620336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525769861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525797373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525825156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525836831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525850181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525864920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325525868635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525875077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525880967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325525881202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325525955860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525962189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525985496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325525988164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1325525990812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325525994332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325525997924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526010343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1325526020124
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325526022692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526055237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526060811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526089549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526149455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526152749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526185679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526233437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526322200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526428973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526454007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325526463496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325526466425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325526467593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325526468254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1325526469315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526479693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526496239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526928910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526936983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1325526955107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325526956747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325526962536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325526967218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325526979413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527082407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325527116541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325527119590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527130851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325527137984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325527139426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527143814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527145789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527159047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527166918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527167804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527168004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527168197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527168389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527168789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527170764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527202037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527220439
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527272011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325527299200
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527359579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527461317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527471309
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527475235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325527482448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325527489274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527493368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527493799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527494048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325527504221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527518221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527530571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325527566029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527572688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527573103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325527582917
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1325527583487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527583774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527584646
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325527586409
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325527589396
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325527591710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527601629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527625118
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325527625139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527654181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527678935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527690677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527877392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527885492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527887263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527891765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325527915127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325527976650
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1325527977419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325528016633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528019319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528020076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325528025539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325528032462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528034369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528034871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325528042053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528043176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528043569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325528051166
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1325528051752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528052040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528052550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325528056293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528059702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528312527
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325528312550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325528324135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528326459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528326842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528334324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528346934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528375628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528718015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325528718031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528720532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528731646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528736966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528767325
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325528767378
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325528767422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528770093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528781046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325528782860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325528795012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325529009143
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325529009161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325529012054
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325529014904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325529014921
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1325529014941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325529014941
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325529016071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325529237621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325529346182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531106853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531108606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531174917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1325531181182
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1325531182749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1325531201882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531223638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531225340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531276054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531295284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531301723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531302267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531304197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531309710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325531343239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1325531344323
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1325531347291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531348027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1325531348031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531352338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531352731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531354837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531360550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325531366111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1325531367621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531369463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531370709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531371330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531372765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531375558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325531388382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325531394424
